ScheduleName,ClientId,CreatedUtc,CreatedBy
Hamilton > BOP #2,31458,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > BOP #2,31504,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > BOP #2,31944,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > BOP #2,31476,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > BOP #2,31465,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > BOP #2,31501,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > Tauranga afternoon,31796,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > Tauranga afternoon,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > Tauranga afternoon,36813,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > Waikato Morning,32587,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton Chilled 5am Run,33710,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton Chilled 5am Run,34623,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton Weds Regional,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton Weds Regional,31654,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Tauranga to Waikato Afternoon,37352,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Tauranga to Waikato Afternoon,37354,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Tauranga to Waikato Morning,37352,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Tauranga to Waikato Morning,37354,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Tauranga to Whakatane,37354,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Tauranga to Whakatane,37352,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Whakatane to Tauranga,37352,2026-09-08T02:00:00Z,steve@urgent.co.nz
HB - Whakatane to Tauranga,37354,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run #2,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Day Run #2,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL Next Day Run,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
HLZ > AKL PM Day Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hyper Ride 2 - 3 Hour Service 10am,15744,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hyper Ride 2 - 3 Hour Service 10am,32929,2026-09-08T02:00:00Z,steve@urgent.co.nz
Kaimai - North Island Freight Collection,32082,2026-09-08T02:00:00Z,steve@urgent.co.nz
Kaimai - North Island Freight Collection,15608,2026-09-08T02:00:00Z,steve@urgent.co.nz
Monday Afternoon Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Monday Afternoon Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Monday Evening Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Monday Evening Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Monday Morning Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Monday Morning Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Mothers Day,17589,2026-09-08T02:00:00Z,steve@urgent.co.nz
Mothers Day,33656,2026-09-08T02:00:00Z,steve@urgent.co.nz
Outer BOP > Tauranga,17272,2026-09-08T02:00:00Z,steve@urgent.co.nz
P2P Auckland > BoP Express 10am - 3:30pm,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
P2P Auckland > BoP Express 10am - 3:30pm,36834,2026-09-08T02:00:00Z,steve@urgent.co.nz
P2P Auckland > Hamilton Express 1pm - 5pm,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
P2P Auckland > Hamilton Express 1pm - 5pm,36834,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Returns,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Returns,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Returns,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Returns,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run #2,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run #2,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run #2,14821,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe > AKL Run #2,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe Afternoon Delivery,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe Afternoon Delivery,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe Afternoon Delivery,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe Afternoon Delivery,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe Afternoon Delivery #2,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
Pukekohe Afternoon Delivery #2,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Day Run,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
ROT > AKL Next Day Run,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 12 pm,16730,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 12 pm,16166,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 4pm,16730,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 4pm,17326,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 4pm,35642,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 4pm,16166,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 6pm,16730,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 6pm,17326,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 6pm,35642,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 6pm,16166,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 9pm,16730,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 9pm,35642,2026-09-08T02:00:00Z,steve@urgent.co.nz
Standard Baggage Run 9pm,16166,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 10am,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 10am,17589,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 11am,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 11am,17589,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 12pm,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 12pm,17589,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 1pm,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 1pm,17589,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 2pm,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
Store-to-Door Express Delivery 2pm,17589,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Auckland Home Delivery,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Auckland Home Delivery,32854,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Christchurch Home Delivery,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Christchurch Home Delivery,32854,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Hamilton Home Delivery,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Hamilton Home Delivery,32854,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Napier Home Delivery,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Napier Home Delivery,32854,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Palmerston North Home Delivery,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Palmerston North Home Delivery,32854,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Tauranga Home Delivery,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Tauranga Home Delivery,32854,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Wellington Home Delivery,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Sunday Wellington Home Delivery,32854,2026-09-08T02:00:00Z,steve@urgent.co.nz
Taupo > Tauranga,36813,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*10:00:00-11:00:00,12671,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*10:00:00-11:00:00,33118,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*11:00:00-12:00:00,12671,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*11:00:00-12:00:00,33118,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*12:00:00-13:00:00,12671,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*12:00:00-13:00:00,33118,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*13:00:00-14:00:00,12671,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*13:00:00-14:00:00,33118,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*14:00:00-15:00:00,12671,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*14:00:00-15:00:00,33118,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*15:00:00-16:00:00,12671,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*15:00:00-16:00:00,33118,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*16:00:00-17:00:00,12671,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga 1 Hour*16:00:00-17:00:00,33118,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > BOP Outer Run,31488,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > BOP Outer Run,31486,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Outer BOP,17272,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Waikato Afternoon Run,32943,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Waikato Morning Run,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Waikato Morning Run,31730,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Whakatane Run,32186,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Whakatane Run,32206,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Whakatane Run,32993,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Whakatane Run,35321,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Whakatane Run #2,32767,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga > Whakatane Run #2,32246,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga Weds Regional,31654,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tauranga Weds Regional,32853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Thursday Afternoon Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Thursday Afternoon Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Thursday Evening Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Thursday Evening Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Thursday Morning Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Thursday Morning Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Day Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
TRG > AKL Next Day Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tuesday Afternoon Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tuesday Afternoon Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tuesday Evening Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tuesday Evening Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tuesday Morning Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Tuesday Morning Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 10am,32584,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 10am,32893,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 10am,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 10am,32335,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 11am,32584,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 11am,32893,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 11am,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 11am,32335,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 12pm,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 12pm,32335,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 1pm,32584,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 1pm,32893,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 1pm,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 1pm,32335,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 2pm,32584,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 2pm,32893,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 2pm,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 2pm,32335,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 3pm,32584,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 3pm,32893,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 3pm,32896,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 3pm,32335,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 9am,32584,2026-09-08T02:00:00Z,steve@urgent.co.nz
Urgent Express Delivery 9am,32893,2026-09-08T02:00:00Z,steve@urgent.co.nz
Waikato > Tauranga afternoon,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
Waikato > Tauranga afternoon,36813,2026-09-08T02:00:00Z,steve@urgent.co.nz
Waikato Local & Outer > BOP,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
Waikato Local & Outer > BOP,36813,2026-09-08T02:00:00Z,steve@urgent.co.nz
Waikato Outer - Morning,36813,2026-09-08T02:00:00Z,steve@urgent.co.nz
"Waikato Outer > Taupo, Tokoroa, Putaruru",31492,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wednesday Afternoon Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wednesday Afternoon Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wednesday Evening Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wednesday Evening Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wednesday Morning Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wednesday Morning Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wellington Schedules,1088,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wellington Schedules,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
WHK > AKL Next Day Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wild Flour Tauranga - Auckland Morning Chilled,32490,2026-09-08T02:00:00Z,steve@urgent.co.nz
Wild Flour Tauranga - Auckland Morning Chilled,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Napier,16730,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Napier,35642,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Napier,17326,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Napier,16166,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Palmerston North,35642,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Palmerston North,17326,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Palmerston North,16166,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Whanganui (G&B),16730,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Whanganui (G&B),35642,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Whanganui (G&B),17326,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Whanganui (G&B),16166,2026-09-08T02:00:00Z,steve@urgent.co.nz
WLG > Whanganui (QC),16730,2026-09-08T02:00:00Z,steve@urgent.co.nz
